source;target;Type;Weight
697;977;Undirected;0.5
697;1007;Undirected;1.5
697;1010;Undirected;1.5
697;1029;Undirected;1.5
697;1094;Undirected;1.5
697;1112;Undirected;1.5
697;1138;Undirected;1.5
697;1140;Undirected;1.5
697;1178;Undirected;1.5
697;1207;Undirected;1.0
697;1208;Undirected;1.5
697;1218;Undirected;1.0
697;1228;Undirected;0.5
697;1252;Undirected;0.5
697;1273;Undirected;0.5
697;1277;Undirected;0.5
697;1285;Undirected;1.0
697;1307;Undirected;1.5
697;1310;Undirected;0.5
697;1382;Undirected;0.5
697;1393;Undirected;1.5
697;1410;Undirected;1.5
697;1509;Undirected;1.5
697;1584;Undirected;1.5
697;1587;Undirected;0.5
697;1593;Undirected;1.5
697;1687;Undirected;0.5
697;1744;Undirected;1.5
698;10;Undirected;0.5
698;54;Undirected;0.5
698;286;Undirected;0.5
698;306;Undirected;0.5
698;351;Undirected;0.5
698;352;Undirected;0.5
698;416;Undirected;0.5
698;428;Undirected;0.5
698;436;Undirected;0.5
698;519;Undirected;0.5
698;520;Undirected;0.5
698;620;Undirected;0.5
698;670;Undirected;0.5
698;674;Undirected;0.5
698;810;Undirected;0.5
698;825;Undirected;0.5
698;969;Undirected;0.5
698;982;Undirected;0.5
698;1019;Undirected;0.5
698;1039;Undirected;0.5
698;1243;Undirected;0.5
698;1291;Undirected;0.5
698;1292;Undirected;0.5
698;1293;Undirected;0.5
698;1294;Undirected;0.5
698;1339;Undirected;0.5
698;1360;Undirected;0.5
698;1371;Undirected;0.5
698;1461;Undirected;0.5
698;1468;Undirected;0.5
698;1522;Undirected;0.5
698;1525;Undirected;0.5
698;1559;Undirected;0.5
699;38;Undirected;0.5
699;51;Undirected;0.5
699;52;Undirected;0.5
699;58;Undirected;0.5
699;66;Undirected;0.5
699;71;Undirected;0.5
699;78;Undirected;0.5
699;83;Undirected;0.5
699;97;Undirected;0.5
699;146;Undirected;0.5
699;200;Undirected;0.5
699;215;Undirected;0.5
699;219;Undirected;0.5
699;236;Undirected;0.5
699;277;Undirected;0.5
699;279;Undirected;0.5
699;315;Undirected;0.5
699;338;Undirected;0.5
699;384;Undirected;0.5
699;393;Undirected;0.5
699;407;Undirected;0.5
699;418;Undirected;0.5
699;419;Undirected;0.5
699;470;Undirected;0.5
699;471;Undirected;0.5
699;474;Undirected;0.5
699;475;Undirected;0.5
699;477;Undirected;0.5
699;489;Undirected;0.5
699;563;Undirected;0.5
699;606;Undirected;0.5
699;750;Undirected;0.5
699;757;Undirected;0.5
699;818;Undirected;0.5
699;852;Undirected;0.5
699;866;Undirected;0.5
699;883;Undirected;0.5
699;900;Undirected;0.5
699;904;Undirected;0.5
699;965;Undirected;0.5
699;966;Undirected;0.5
699;1054;Undirected;0.5
699;1076;Undirected;0.5
699;1171;Undirected;0.5
699;1275;Undirected;0.5
699;1287;Undirected;0.5
699;1335;Undirected;0.5
699;1369;Undirected;0.5
699;1414;Undirected;0.5
699;1435;Undirected;0.5
699;1444;Undirected;0.5
699;1510;Undirected;0.5
699;1511;Undirected;0.5
699;1537;Undirected;0.5
699;1538;Undirected;0.5
699;1543;Undirected;0.5
699;1597;Undirected;0.5
699;1602;Undirected;0.5
699;1603;Undirected;0.5
699;1621;Undirected;0.5
699;1756;Undirected;0.5
699;1774;Undirected;0.5
700;15;Undirected;0.5
700;88;Undirected;0.5
700;134;Undirected;0.5
700;150;Undirected;1.0
700;167;Undirected;0.5
700;207;Undirected;0.5
700;258;Undirected;0.5
700;284;Undirected;0.5
700;292;Undirected;0.5
700;381;Undirected;0.5
700;446;Undirected;0.5
700;543;Undirected;0.5
700;546;Undirected;0.5
700;608;Undirected;0.5
700;641;Undirected;0.5
700;642;Undirected;0.5
700;644;Undirected;0.5
700;669;Undirected;0.5
700;675;Undirected;0.5
700;682;Undirected;0.5
700;703;Undirected;0.5
700;754;Undirected;0.5
700;762;Undirected;0.5
700;809;Undirected;0.5
700;813;Undirected;0.5
700;824;Undirected;0.5
700;869;Undirected;0.5
700;913;Undirected;0.5
700;932;Undirected;0.5
700;959;Undirected;0.5
700;975;Undirected;0.5
700;977;Undirected;0.5
700;1029;Undirected;0.5
700;1094;Undirected;0.5
700;1098;Undirected;0.5
700;1117;Undirected;0.5
700;1140;Undirected;0.5
700;1142;Undirected;0.5
700;1178;Undirected;0.5
700;1207;Undirected;0.5
700;1208;Undirected;0.5
700;1212;Undirected;0.5
700;1218;Undirected;0.5
700;1228;Undirected;0.5
700;1238;Undirected;1.0
700;1273;Undirected;0.5
700;1285;Undirected;0.5
700;1299;Undirected;0.5
700;1307;Undirected;0.5
700;1310;Undirected;0.5
700;1324;Undirected;0.5
700;1363;Undirected;0.5
700;1365;Undirected;0.5
700;1393;Undirected;0.5
700;1410;Undirected;0.5
700;1470;Undirected;1.0
700;1481;Undirected;0.5
700;1493;Undirected;0.5
700;1508;Undirected;1.0
700;1509;Undirected;0.5
700;1512;Undirected;0.5
700;1524;Undirected;0.5
700;1539;Undirected;0.5
700;1584;Undirected;0.5
700;1673;Undirected;0.5
700;1687;Undirected;0.5
700;1744;Undirected;0.5
701;19;Undirected;1.0
701;26;Undirected;1.0
701;57;Undirected;0.5
701;61;Undirected;0.5
701;76;Undirected;0.5
701;87;Undirected;1.0
701;89;Undirected;0.5
701;102;Undirected;1.0
701;112;Undirected;0.5
701;124;Undirected;0.5
701;170;Undirected;0.5
701;180;Undirected;0.5
701;208;Undirected;0.5
701;237;Undirected;0.5
701;280;Undirected;0.5
701;287;Undirected;0.5
701;298;Undirected;1.0
701;334;Undirected;0.5
701;349;Undirected;1.0
701;379;Undirected;0.5
701;562;Undirected;0.5
701;678;Undirected;1.0
701;691;Undirected;0.5
701;692;Undirected;0.5
701;730;Undirected;0.5
701;974;Undirected;0.5
701;990;Undirected;1.0
701;1044;Undirected;0.5
701;1096;Undirected;0.5
701;1101;Undirected;0.5
701;1102;Undirected;0.5
701;1152;Undirected;0.5
701;1161;Undirected;0.5
701;1175;Undirected;0.5
701;1186;Undirected;1.0
701;1189;Undirected;0.5
701;1204;Undirected;0.5
701;1215;Undirected;0.5
701;1250;Undirected;0.5
701;1284;Undirected;0.5
701;1316;Undirected;0.5
701;1354;Undirected;0.5
701;1408;Undirected;0.5
701;1425;Undirected;0.5
701;1443;Undirected;0.5
701;1458;Undirected;0.5
701;1460;Undirected;0.5
701;1534;Undirected;0.5
701;1562;Undirected;0.5
701;1613;Undirected;0.5
701;1623;Undirected;0.5
701;1628;Undirected;0.5
701;1648;Undirected;0.5
701;1682;Undirected;0.5
701;1686;Undirected;0.5
701;1731;Undirected;0.5
701;1739;Undirected;0.5
701;1754;Undirected;0.5
701;1762;Undirected;0.5
701;1770;Undirected;0.5
702;25;Undirected;1.0
702;662;Undirected;1.0
702;727;Undirected;1.0
702;735;Undirected;1.0
702;1032;Undirected;1.0
702;1131;Undirected;1.0
702;1162;Undirected;1.0
702;1447;Undirected;0.5
702;1471;Undirected;1.0
702;1535;Undirected;1.0
702;1573;Undirected;1.0
702;1641;Undirected;1.0
702;1767;Undirected;1.0
703;15;Undirected;0.5
703;88;Undirected;0.5
703;134;Undirected;0.5
703;150;Undirected;0.5
703;167;Undirected;0.5
703;207;Undirected;0.5
703;258;Undirected;0.5
703;284;Undirected;0.5
703;292;Undirected;0.5
703;381;Undirected;0.5
703;446;Undirected;0.5
703;543;Undirected;0.5
703;546;Undirected;0.5
703;608;Undirected;0.5
703;641;Undirected;0.5
703;642;Undirected;0.5
703;644;Undirected;0.5
703;669;Undirected;0.5
703;675;Undirected;0.5
703;682;Undirected;0.5
703;700;Undirected;0.5
703;754;Undirected;0.5
703;762;Undirected;0.5
703;809;Undirected;0.5
703;813;Undirected;0.5
703;824;Undirected;0.5
703;869;Undirected;0.5
703;913;Undirected;0.5
703;932;Undirected;0.5
703;959;Undirected;0.5
703;975;Undirected;0.5
703;977;Undirected;0.5
703;1029;Undirected;0.5
703;1094;Undirected;0.5
703;1098;Undirected;0.5
703;1117;Undirected;0.5
703;1140;Undirected;0.5
703;1142;Undirected;0.5
703;1178;Undirected;0.5
703;1207;Undirected;0.5
703;1208;Undirected;0.5
703;1212;Undirected;0.5
703;1218;Undirected;0.5
703;1228;Undirected;0.5
703;1238;Undirected;0.5
703;1273;Undirected;0.5
703;1285;Undirected;0.5
703;1299;Undirected;0.5
703;1307;Undirected;0.5
703;1310;Undirected;0.5
703;1324;Undirected;0.5
703;1363;Undirected;0.5
703;1365;Undirected;0.5
703;1393;Undirected;0.5
703;1410;Undirected;0.5
703;1470;Undirected;0.5
703;1481;Undirected;0.5
703;1493;Undirected;0.5
703;1508;Undirected;0.5
703;1509;Undirected;0.5
703;1512;Undirected;0.5
703;1524;Undirected;0.5
703;1539;Undirected;0.5
703;1584;Undirected;0.5
703;1673;Undirected;0.5
703;1687;Undirected;0.5
703;1744;Undirected;0.5
704;460;Undirected;0.5
704;958;Undirected;0.5
704;1144;Undirected;0.5
704;1149;Undirected;0.5
704;1153;Undirected;0.5
704;1321;Undirected;0.5
704;1322;Undirected;0.5
704;1482;Undirected;0.5
704;1574;Undirected;0.5
704;1630;Undirected;0.5
704;1704;Undirected;0.5
705;18;Undirected;0.5
705;29;Undirected;0.5
705;42;Undirected;0.5
705;53;Undirected;0.5
705;60;Undirected;0.5
705;66;Undirected;0.5
705;70;Undirected;0.5
705;85;Undirected;0.5
705;99;Undirected;0.5
705;117;Undirected;0.5
705;131;Undirected;0.5
705;140;Undirected;0.5
705;154;Undirected;0.5
705;155;Undirected;0.5
705;156;Undirected;0.5
705;160;Undirected;0.5
705;211;Undirected;0.5
705;245;Undirected;0.5
705;252;Undirected;0.5
705;257;Undirected;0.5
705;270;Undirected;0.5
705;291;Undirected;0.5
705;323;Undirected;0.5
705;325;Undirected;0.5
705;341;Undirected;0.5
705;347;Undirected;0.5
705;403;Undirected;0.5
705;420;Undirected;0.5
705;425;Undirected;0.5
705;429;Undirected;0.5
705;432;Undirected;0.5
705;447;Undirected;0.5
705;457;Undirected;0.5
705;503;Undirected;0.5
705;510;Undirected;0.5
705;515;Undirected;0.5
705;517;Undirected;0.5
705;523;Undirected;0.5
705;531;Undirected;0.5
705;534;Undirected;0.5
705;566;Undirected;0.5
705;587;Undirected;0.5
705;596;Undirected;0.5
705;597;Undirected;0.5
705;599;Undirected;0.5
705;619;Undirected;0.5
705;622;Undirected;0.5
705;634;Undirected;0.5
705;636;Undirected;0.5
705;648;Undirected;0.5
705;659;Undirected;0.5
705;672;Undirected;0.5
705;710;Undirected;0.5
705;713;Undirected;0.5
705;716;Undirected;0.5
705;732;Undirected;0.5
705;755;Undirected;0.5
705;759;Undirected;0.5
705;775;Undirected;0.5
705;790;Undirected;0.5
705;793;Undirected;0.5
705;815;Undirected;0.5
705;816;Undirected;0.5
705;857;Undirected;0.5
705;878;Undirected;0.5
705;1008;Undirected;0.5
705;1034;Undirected;0.5
705;1047;Undirected;0.5
705;1073;Undirected;0.5
705;1083;Undirected;0.5
705;1085;Undirected;0.5
705;1115;Undirected;0.5
705;1122;Undirected;0.5
705;1130;Undirected;0.5
705;1139;Undirected;0.5
705;1141;Undirected;0.5
705;1157;Undirected;0.5
705;1171;Undirected;0.5
705;1219;Undirected;0.5
705;1221;Undirected;0.5
705;1255;Undirected;0.5
705;1274;Undirected;0.5
705;1321;Undirected;0.5
705;1350;Undirected;0.5
705;1367;Undirected;0.5
705;1374;Undirected;0.5
705;1385;Undirected;0.5
705;1400;Undirected;0.5
705;1428;Undirected;0.5
705;1450;Undirected;0.5
705;1457;Undirected;0.5
705;1517;Undirected;0.5
705;1531;Undirected;0.5
705;1555;Undirected;0.5
705;1592;Undirected;0.5
705;1598;Undirected;0.5
705;1599;Undirected;0.5
705;1604;Undirected;0.5
705;1618;Undirected;0.5
705;1635;Undirected;0.5
705;1640;Undirected;0.5
705;1653;Undirected;0.5
705;1655;Undirected;0.5
705;1673;Undirected;0.5
705;1757;Undirected;0.5
705;1766;Undirected;0.5
705;1772;Undirected;0.5
705;1779;Undirected;0.5
705;1781;Undirected;0.5
710;18;Undirected;0.5
710;29;Undirected;0.5
710;42;Undirected;0.5
710;53;Undirected;0.5
710;60;Undirected;0.5
710;66;Undirected;0.5
710;70;Undirected;0.5
710;85;Undirected;0.5
710;99;Undirected;0.5
710;117;Undirected;0.5
710;131;Undirected;0.5
710;140;Undirected;0.5
710;154;Undirected;0.5
710;155;Undirected;0.5
710;156;Undirected;0.5
710;160;Undirected;0.5
710;211;Undirected;0.5
710;245;Undirected;0.5
710;252;Undirected;0.5
710;257;Undirected;0.5
710;270;Undirected;0.5
710;291;Undirected;0.5
710;323;Undirected;0.5
710;325;Undirected;0.5
710;341;Undirected;0.5
710;347;Undirected;0.5
710;403;Undirected;0.5
710;420;Undirected;0.5
710;425;Undirected;0.5
710;429;Undirected;0.5
710;432;Undirected;0.5
710;447;Undirected;0.5
710;457;Undirected;0.5
710;503;Undirected;0.5
710;510;Undirected;0.5
710;515;Undirected;0.5
710;517;Undirected;0.5
710;523;Undirected;0.5
710;531;Undirected;0.5
710;534;Undirected;0.5
710;566;Undirected;0.5
710;587;Undirected;0.5
710;596;Undirected;0.5
710;597;Undirected;0.5
710;599;Undirected;0.5
710;619;Undirected;0.5
710;622;Undirected;0.5
710;634;Undirected;0.5
710;636;Undirected;0.5
710;648;Undirected;0.5
710;659;Undirected;0.5
710;672;Undirected;0.5
710;705;Undirected;0.5
710;713;Undirected;0.5
710;716;Undirected;0.5
710;732;Undirected;0.5
710;755;Undirected;0.5
710;759;Undirected;0.5
710;775;Undirected;0.5
710;790;Undirected;0.5
710;793;Undirected;0.5
710;815;Undirected;0.5
710;816;Undirected;0.5
710;857;Undirected;0.5
710;878;Undirected;0.5
710;1008;Undirected;0.5
710;1034;Undirected;0.5
710;1047;Undirected;0.5
710;1073;Undirected;0.5
710;1083;Undirected;0.5
710;1085;Undirected;0.5
710;1115;Undirected;0.5
710;1122;Undirected;0.5
710;1130;Undirected;0.5
710;1139;Undirected;0.5
710;1141;Undirected;0.5
710;1157;Undirected;0.5
710;1171;Undirected;0.5
710;1219;Undirected;0.5
710;1221;Undirected;0.5
710;1255;Undirected;0.5
710;1274;Undirected;0.5
710;1321;Undirected;0.5
710;1350;Undirected;0.5
710;1367;Undirected;0.5
710;1374;Undirected;0.5
710;1385;Undirected;0.5
710;1400;Undirected;0.5
710;1428;Undirected;0.5
710;1450;Undirected;0.5
710;1457;Undirected;0.5
710;1517;Undirected;0.5
710;1531;Undirected;0.5
710;1555;Undirected;0.5
710;1592;Undirected;0.5
710;1598;Undirected;0.5
710;1599;Undirected;0.5
710;1604;Undirected;0.5
710;1618;Undirected;0.5
710;1635;Undirected;0.5
710;1640;Undirected;0.5
710;1653;Undirected;0.5
710;1655;Undirected;0.5
710;1673;Undirected;0.5
710;1757;Undirected;0.5
710;1766;Undirected;0.5
710;1772;Undirected;0.5
710;1779;Undirected;0.5
710;1781;Undirected;0.5
711;92;Undirected;0.5
711;155;Undirected;0.5
711;160;Undirected;0.5
711;227;Undirected;0.5
711;425;Undirected;0.5
711;460;Undirected;0.5
711;549;Undirected;0.5
711;564;Undirected;0.5
711;603;Undirected;0.5
711;719;Undirected;0.5
711;720;Undirected;0.5
711;726;Undirected;0.5
711;729;Undirected;0.5
711;731;Undirected;0.5
711;783;Undirected;0.5
711;808;Undirected;0.5
711;809;Undirected;0.5
711;839;Undirected;0.5
711;882;Undirected;0.5
711;892;Undirected;0.5
711;903;Undirected;0.5
711;934;Undirected;0.5
711;935;Undirected;0.5
711;1109;Undirected;0.5
711;1185;Undirected;0.5
711;1193;Undirected;0.5
711;1321;Undirected;0.5
711;1322;Undirected;0.5
711;1383;Undirected;0.5
711;1463;Undirected;0.5
711;1473;Undirected;0.5
711;1574;Undirected;0.5
711;1640;Undirected;0.5
711;1689;Undirected;0.5
711;1748;Undirected;0.5
711;1777;Undirected;0.5
713;18;Undirected;0.5
713;29;Undirected;0.5
713;42;Undirected;0.5
713;53;Undirected;0.5
713;60;Undirected;0.5
713;66;Undirected;0.5
713;70;Undirected;0.5
713;85;Undirected;0.5
713;99;Undirected;0.5
713;117;Undirected;0.5
713;131;Undirected;0.5
713;140;Undirected;0.5
713;154;Undirected;0.5
713;155;Undirected;0.5
713;156;Undirected;0.5
713;160;Undirected;0.5
713;211;Undirected;0.5
713;245;Undirected;0.5
713;252;Undirected;0.5
713;257;Undirected;0.5
713;270;Undirected;0.5
713;291;Undirected;0.5
713;323;Undirected;0.5
713;325;Undirected;0.5
713;341;Undirected;0.5
713;347;Undirected;0.5
713;403;Undirected;0.5
713;420;Undirected;0.5
713;425;Undirected;0.5
713;429;Undirected;0.5
713;432;Undirected;0.5
713;447;Undirected;0.5
713;457;Undirected;0.5
713;503;Undirected;0.5
713;510;Undirected;0.5
713;515;Undirected;0.5
713;517;Undirected;0.5
713;523;Undirected;0.5
713;531;Undirected;0.5
713;534;Undirected;0.5
713;566;Undirected;0.5
713;587;Undirected;0.5
713;596;Undirected;0.5
713;597;Undirected;0.5
713;599;Undirected;0.5
713;619;Undirected;0.5
713;622;Undirected;0.5
713;634;Undirected;0.5
713;636;Undirected;0.5
713;648;Undirected;0.5
713;659;Undirected;0.5
713;672;Undirected;0.5
713;705;Undirected;0.5
713;710;Undirected;0.5
713;716;Undirected;0.5
713;732;Undirected;0.5
713;755;Undirected;0.5
713;759;Undirected;0.5
713;775;Undirected;0.5
713;790;Undirected;0.5
713;793;Undirected;0.5
713;815;Undirected;0.5
713;816;Undirected;0.5
713;857;Undirected;0.5
713;878;Undirected;0.5
713;1008;Undirected;0.5
713;1034;Undirected;0.5
713;1047;Undirected;0.5
713;1073;Undirected;0.5
713;1083;Undirected;0.5
713;1085;Undirected;0.5
713;1115;Undirected;0.5
713;1122;Undirected;0.5
713;1130;Undirected;0.5
713;1139;Undirected;0.5
713;1141;Undirected;0.5
713;1157;Undirected;0.5
713;1171;Undirected;0.5
713;1219;Undirected;0.5
713;1221;Undirected;0.5
713;1255;Undirected;0.5
713;1274;Undirected;0.5
713;1321;Undirected;0.5
713;1350;Undirected;0.5
713;1367;Undirected;0.5
713;1374;Undirected;0.5
713;1385;Undirected;0.5
713;1400;Undirected;0.5
713;1428;Undirected;0.5
713;1450;Undirected;0.5
713;1457;Undirected;0.5
713;1517;Undirected;0.5
713;1531;Undirected;0.5
713;1555;Undirected;0.5
713;1592;Undirected;0.5
713;1598;Undirected;0.5
713;1599;Undirected;0.5
713;1604;Undirected;0.5
713;1618;Undirected;0.5
713;1635;Undirected;0.5
713;1640;Undirected;0.5
713;1653;Undirected;0.5
713;1655;Undirected;0.5
713;1673;Undirected;0.5
713;1757;Undirected;0.5
713;1766;Undirected;0.5
713;1772;Undirected;0.5
713;1779;Undirected;0.5
713;1781;Undirected;0.5
714;39;Undirected;0.5
714;51;Undirected;0.5
714;66;Undirected;0.5
714;71;Undirected;0.5
714;82;Undirected;0.5
714;151;Undirected;0.5
714;172;Undirected;0.5
714;197;Undirected;0.5
714;240;Undirected;0.5
714;247;Undirected;0.5
714;256;Undirected;0.5
714;277;Undirected;0.5
714;327;Undirected;0.5
714;396;Undirected;0.5
714;407;Undirected;0.5
714;410;Undirected;0.5
714;418;Undirected;0.5
714;430;Undirected;0.5
714;468;Undirected;0.5
714;480;Undirected;0.5
714;484;Undirected;0.5
714;499;Undirected;0.5
714;505;Undirected;0.5
714;511;Undirected;0.5
714;536;Undirected;0.5
714;542;Undirected;0.5
714;552;Undirected;0.5
714;577;Undirected;0.5
714;615;Undirected;0.5
714;670;Undirected;0.5
714;738;Undirected;0.5
714;842;Undirected;0.5
714;849;Undirected;0.5
714;896;Undirected;0.5
714;986;Undirected;0.5
714;1014;Undirected;0.5
714;1018;Undirected;0.5
714;1024;Undirected;0.5
714;1028;Undirected;0.5
714;1077;Undirected;1.0
714;1092;Undirected;0.5
714;1158;Undirected;0.5
714;1211;Undirected;0.5
714;1227;Undirected;1.0
714;1229;Undirected;1.0
714;1241;Undirected;0.5
714;1247;Undirected;0.5
714;1256;Undirected;0.5
714;1318;Undirected;0.5
714;1369;Undirected;0.5
714;1426;Undirected;0.5
714;1428;Undirected;0.5
714;1429;Undirected;0.5
714;1444;Undirected;0.5
714;1498;Undirected;0.5
714;1516;Undirected;0.5
714;1591;Undirected;0.5
714;1693;Undirected;0.5
714;1694;Undirected;0.5
714;1696;Undirected;0.5
714;1713;Undirected;0.5
714;1714;Undirected;0.5
714;1721;Undirected;0.5
714;1732;Undirected;0.5
714;1774;Undirected;0.5
716;18;Undirected;0.5
716;29;Undirected;0.5
716;42;Undirected;0.5
716;53;Undirected;0.5
716;60;Undirected;0.5
716;66;Undirected;0.5
716;70;Undirected;0.5
716;85;Undirected;0.5
716;99;Undirected;0.5
716;117;Undirected;0.5
716;131;Undirected;0.5
716;140;Undirected;0.5
716;154;Undirected;0.5
716;155;Undirected;0.5
716;156;Undirected;0.5
716;160;Undirected;0.5
716;211;Undirected;0.5
716;245;Undirected;0.5
716;252;Undirected;0.5
716;257;Undirected;0.5
716;270;Undirected;0.5
716;291;Undirected;0.5
716;323;Undirected;0.5
716;325;Undirected;0.5
716;341;Undirected;0.5
716;347;Undirected;0.5
716;403;Undirected;0.5
716;420;Undirected;0.5
716;425;Undirected;0.5
716;429;Undirected;0.5
716;432;Undirected;0.5
716;447;Undirected;0.5
716;457;Undirected;0.5
716;503;Undirected;0.5
716;510;Undirected;0.5
716;515;Undirected;0.5
716;517;Undirected;0.5
716;523;Undirected;0.5
716;531;Undirected;0.5
716;534;Undirected;0.5
716;566;Undirected;0.5
716;587;Undirected;0.5
716;596;Undirected;0.5
716;597;Undirected;0.5
716;599;Undirected;0.5
716;619;Undirected;0.5
716;622;Undirected;0.5
716;634;Undirected;0.5
716;636;Undirected;0.5
716;648;Undirected;0.5
716;659;Undirected;0.5
716;672;Undirected;0.5
716;705;Undirected;0.5
716;710;Undirected;0.5
716;713;Undirected;0.5
716;732;Undirected;0.5
716;755;Undirected;0.5
716;759;Undirected;0.5
716;775;Undirected;0.5
716;790;Undirected;0.5
716;793;Undirected;0.5
716;815;Undirected;0.5
716;816;Undirected;0.5
716;857;Undirected;0.5
716;878;Undirected;0.5
716;1008;Undirected;0.5
716;1034;Undirected;0.5
716;1047;Undirected;0.5
716;1073;Undirected;0.5
716;1083;Undirected;0.5
716;1085;Undirected;0.5
716;1115;Undirected;0.5
716;1122;Undirected;0.5
716;1130;Undirected;0.5
716;1139;Undirected;0.5
716;1141;Undirected;0.5
716;1157;Undirected;0.5
716;1171;Undirected;0.5
716;1219;Undirected;0.5
716;1221;Undirected;0.5
716;1255;Undirected;0.5
716;1274;Undirected;0.5
716;1321;Undirected;0.5
716;1350;Undirected;0.5
716;1367;Undirected;0.5
716;1374;Undirected;0.5
716;1385;Undirected;0.5
716;1400;Undirected;0.5
716;1428;Undirected;0.5
716;1450;Undirected;0.5
716;1457;Undirected;0.5
716;1517;Undirected;0.5
716;1531;Undirected;0.5
716;1555;Undirected;0.5
716;1592;Undirected;0.5
716;1598;Undirected;0.5
716;1599;Undirected;0.5
716;1604;Undirected;0.5
716;1618;Undirected;0.5
716;1635;Undirected;0.5
716;1640;Undirected;0.5
716;1653;Undirected;0.5
716;1655;Undirected;0.5
716;1673;Undirected;0.5
716;1757;Undirected;0.5
716;1766;Undirected;0.5
716;1772;Undirected;0.5
716;1779;Undirected;0.5
716;1781;Undirected;0.5
719;92;Undirected;0.5
719;155;Undirected;0.5
719;160;Undirected;0.5
719;227;Undirected;0.5
719;425;Undirected;0.5
719;460;Undirected;0.5
719;549;Undirected;0.5
719;564;Undirected;0.5
719;603;Undirected;0.5
719;711;Undirected;0.5
719;720;Undirected;0.5
719;726;Undirected;0.5
719;729;Undirected;0.5
719;731;Undirected;0.5
719;783;Undirected;0.5
719;808;Undirected;0.5
719;809;Undirected;0.5
719;839;Undirected;0.5
719;882;Undirected;0.5
719;892;Undirected;0.5
719;903;Undirected;0.5
719;934;Undirected;0.5
719;935;Undirected;0.5
719;1109;Undirected;0.5
719;1185;Undirected;0.5
719;1193;Undirected;0.5
719;1321;Undirected;0.5
719;1322;Undirected;0.5
719;1383;Undirected;0.5
719;1463;Undirected;0.5
719;1473;Undirected;0.5
719;1574;Undirected;0.5
719;1640;Undirected;0.5
719;1689;Undirected;0.5
719;1748;Undirected;0.5
719;1777;Undirected;0.5
720;92;Undirected;0.5
720;155;Undirected;0.5
720;160;Undirected;0.5
720;227;Undirected;0.5
720;425;Undirected;0.5
720;460;Undirected;0.5
720;549;Undirected;0.5
720;564;Undirected;0.5
720;603;Undirected;0.5
720;711;Undirected;0.5
720;719;Undirected;0.5
720;726;Undirected;0.5
720;729;Undirected;0.5
720;731;Undirected;0.5
720;783;Undirected;0.5
720;808;Undirected;0.5
720;809;Undirected;0.5
720;839;Undirected;0.5
720;882;Undirected;0.5
720;892;Undirected;0.5
720;903;Undirected;0.5
720;934;Undirected;0.5
720;935;Undirected;0.5
720;1109;Undirected;0.5
720;1185;Undirected;0.5
720;1193;Undirected;0.5
720;1321;Undirected;0.5
720;1322;Undirected;0.5
720;1383;Undirected;0.5
720;1463;Undirected;0.5
720;1473;Undirected;0.5
720;1574;Undirected;0.5
720;1640;Undirected;0.5
720;1689;Undirected;0.5
720;1748;Undirected;0.5
720;1777;Undirected;0.5
721;1;Undirected;0.5
721;5;Undirected;0.5
721;15;Undirected;0.5
721;23;Undirected;0.5
721;28;Undirected;0.5
721;47;Undirected;0.5
721;85;Undirected;0.5
721;138;Undirected;1.5
721;176;Undirected;0.5
721;189;Undirected;0.5
721;192;Undirected;0.5
721;213;Undirected;0.5
721;216;Undirected;0.5
721;225;Undirected;0.5
721;229;Undirected;1.5
721;252;Undirected;0.5
721;267;Undirected;0.5
721;292;Undirected;0.5
721;381;Undirected;0.5
721;404;Undirected;0.5
721;414;Undirected;0.5
721;421;Undirected;0.5
721;422;Undirected;0.5
721;437;Undirected;0.5
721;438;Undirected;0.5
721;442;Undirected;0.5
721;444;Undirected;0.5
721;445;Undirected;0.5
721;454;Undirected;0.5
721;486;Undirected;0.5
721;503;Undirected;0.5
721;521;Undirected;0.5
721;537;Undirected;0.5
721;546;Undirected;0.5
721;559;Undirected;0.5
721;564;Undirected;0.5
721;568;Undirected;0.5
721;578;Undirected;0.5
721;599;Undirected;0.5
721;608;Undirected;0.5
721;617;Undirected;0.5
721;626;Undirected;0.5
721;637;Undirected;0.5
721;650;Undirected;0.5
721;667;Undirected;0.5
721;672;Undirected;0.5
721;673;Undirected;0.5
721;679;Undirected;0.5
721;682;Undirected;0.5
721;688;Undirected;0.5
721;723;Undirected;0.5
721;739;Undirected;0.5
721;755;Undirected;0.5
721;780;Undirected;0.5
721;785;Undirected;1.5
721;807;Undirected;0.5
721;813;Undirected;0.5
721;814;Undirected;1.5
721;817;Undirected;0.5
721;820;Undirected;0.5
721;842;Undirected;0.5
721;859;Undirected;0.5
721;862;Undirected;0.5
721;891;Undirected;0.5
721;909;Undirected;0.5
721;913;Undirected;0.5
721;929;Undirected;0.5
721;933;Undirected;0.5
721;937;Undirected;0.5
721;938;Undirected;0.5
721;948;Undirected;0.5
721;959;Undirected;0.5
721;1002;Undirected;0.5
721;1062;Undirected;0.5
721;1064;Undirected;0.5
721;1084;Undirected;0.5
721;1087;Undirected;0.5
721;1094;Undirected;0.5
721;1124;Undirected;1.5
721;1155;Undirected;0.5
721;1159;Undirected;0.5
721;1162;Undirected;0.5
721;1194;Undirected;1.5
721;1206;Undirected;0.5
721;1233;Undirected;0.5
721;1242;Undirected;0.5
721;1263;Undirected;0.5
721;1265;Undirected;0.5
721;1273;Undirected;0.5
721;1279;Undirected;0.5
721;1301;Undirected;0.5
